review_sentence,arousal,valence,cuisine
  the result was very good,4.673518518518518,6.690553359683793,Japanese
"  normally, ramen stock is made with many ingredients, but this simplified ramen  using only chicken stock was very satisfying and very simple to make",4.032702127877644,6.182499325713937,Japanese
  /  /  rinshinomori  3 this was very very good,5.43,7.47,Japanese
" i used low sodium soy sauce, my own low sodium chicken stock, and the lowest sodium miso paste i could find",4.0386200510292305,4.415151572687573,Japanese
" i did use ground pork, but i had already prepared some vietnamese pork meat (1 1/4lb",4.2515794689547075,6.050332290906317,Japanese
" pork, stalk lemon grass, fresh grated ginger, garlic, lime zest, and fish sauce) sitting in the fridge",3.8231703357465463,5.892632156313189,Japanese
" just made meat balls out of that, and then the soup as normal (just added one more garlic clove to the cooking meat balls, never enough garlic",3.8846789189508004,6.335430801797477,Japanese
 this turned out very well with the spiced meat balls,4.425740687260379,6.179123518781078,Japanese
 added a bit of fresh chopped cilantro on top,3.340435663929097,5.853247279597841,Japanese
  /  /  gary in az  1 this tastes great,4.71301775147929,6.915652173913044,Japanese
 though i didn't have bean sprouts and sesame oil,4.25,3.91,Japanese
" 
i did add shiitake mushrooms along with carrots",4.0,6.23,Japanese
" 
this dish is definitely something to try and eat over and over again",6.25537511320413,6.406660854402791,Japanese
yellow  1 this is really good and easy,4.633690103131773,6.533913263519645,Japanese
 it is definitely comfort food,5.073447580645161,7.4236182336182335,Japanese
 i have used chicken as well as pork,4.022560521364786,6.2256835515082525,Japanese
 thank you for this recipe,3.918,7.339036544850497,Japanese
  /  /  monicasauve  excellent recipe,4.734630350194553,7.172727272727272,Japanese
" i soaked a couple of dried shitakes and used the mushroom water for more umami flavor, 1 can of swanson's low sodium chicken broth and 1 pkg of trader joe's instant miso and it was delicious",4.583446226031462,5.844201711326852,Japanese
 also used thinly sliced nappa instead of regular cabbage and put in an egg to poach for 3 minutes,4.121503566749032,5.22623206832652,Japanese
"never saw salmon on the menu when in japan, but",4.173169242428804,5.954191167743983,Japanese
" sushi is rice rolled in nori seaweed with a filling of veggies, raw or cooked fish",4.922227153768006,5.630330088829488,Japanese
 sashimi is usually raw fish or it can be cooked on a pressed portion of fresh sushi rice,4.095905153079123,5.788674970614106,Japanese
 i actually see noodles in the bowl and not rice,3.6771818181818183,5.755238095238095,Japanese
 i guess it would work,4.987912621359223,5.504150943396226,Japanese
" veggies can be burdock root, carrots, cucumber, avocado, or sometimes people use cream cheese",4.072596960728942,6.399990558140037,Japanese
 i recommend mixing the cream cheese with a little wasabi if you decide to use it,3.7314087405381926,6.280193620239834,Japanese
 i serve my japanese food with tamari sauce which has no or less wheat than soy sauce,4.860419540283089,6.551148819904663,Japanese
  /  /  ifortuna  didn't try yet,7.45,6.02,Japanese
" piqued my interest and will try, but object to calling this sushi because recipe calls for ""smoked"" salmon, cooked shrimp ad artificial crab which i have rarely seen in good restaurants",4.780478033660163,5.989741986415931,Japanese
 perhaps my definition of sushi ,5.84,6.25,Japanese
 as raw seafood is incorrect,4.393503802216925,4.264609737533453,Japanese
" also since seafood is not placed on patties of rice, wouldn't it technically be called sashimi",3.9535503131912444,5.854224910398685,Japanese
  see 1 ,3.9,6.27,Japanese
extensive directions with excellent results,5.29470802919708,6.591246200607904,Japanese
 the sushi rice tasted great except for the cream cheese rolls,4.461868169517089,6.559559561837669,Japanese
 i made 3 cups of uncooked rice,4.2,5.96,Japanese
"this rice is ok, but not my favorite",4.4,7.39,Japanese
  the lemon juice gives an unusual flavor that isn't in sushi rice,4.987065981160123,6.513087778500445,Japanese
"  also, it really isn't necessary to soak the rice for 12 hours",3.6952466367713,5.9436092715231785,Japanese
"  sorry, this really just didn't work well for me",4.314267013510111,6.433168224541053,Japanese
  made for 2009 spring pac  /  /  kittycatmom ,4.883283582089552,6.706511627906975,Japanese
the best croquetas i've ever made and eaten,4.803609738747701,6.456390686890155,Spanish
 they were delicious,4.92,7.38,Spanish
 they reminded me of the kind i had in spain,4.46,7.59,Spanish
 will definitely be making these again and again,3.449125229103319,6.362247838616714,Spanish
 saving the recipe,4.694158878504672,6.911538461538461,Spanish
  /  /  jonathan melendez  2 wonderful crusty ouside with warm tasty inside,4.43899445581909,7.2570002373229965,Spanish
   another new experience for us using manchego cheese and serrano ham,4.092730763721389,6.5858858003532985,Spanish
  delicious tapas,4.92,7.38,Spanish
 made for zwt8,4.2,5.96,Spanish
  /  /  lavender lynn  1,3.81,6.9,Spanish
i ate a lot of pan con tomate in spain and this is the right way to make it,4.696674368110414,5.665806865787119,Spanish
" rubbing the tomato into the crispy bread allows the juices and seeds to soak in perfectly, without making it soggy",3.8942134064888907,5.886570399241416,Spanish
 it's so simple but one of the best things you'll ever eat,3.8156809831672547,7.02126722568983,Spanish
"  /  /  jonathan melendez  1 oh, a delightful, heavenly combination",4.95,7.89,Spanish
 i am in my glory both cooking and eating this type of food,4.906340294879373,7.088576574479015,Spanish
 my only big complaint for what would otherwise be a definite five star rating is the use of garlic salt,4.915610587256553,5.756803237763764,Spanish
" i made this bread for the base:recipe #235909, a good quality fruity spanish olive oil, fresh tomatoes (unknown variety) from the farmer's market, fresh garlic (tried to find elephant garlic but it's not available locally yet) from the farmer's market and a sprinkle of corsican salt",3.9324603868371915,6.413332479317965,Spanish
 fresh basil ribbons' garnish (fresh from our garden,3.4062110936713355,6.610657468716273,Spanish
 i actually closed my eyes when i took bites,4.2328773584905655,5.394432989690722,Spanish
" good, good food",5.711552419354838,7.5625531914893624,Spanish
food of the gods good,5.782891307916954,7.211593310456141,Spanish
"  /  /  cookgirl  1 i couldn't tell if i was to actually put the tomato on the bread or not, so i just went ahead and did",4.409291007527565,5.537834842450167,Spanish
 i actually drizzled with olive oil before toasting (oops) and sprinkled with sea salt and topped with some delicious basil,4.010491004470475,6.044762360191649,Spanish
 tomatoes with bread is one of the few ways i can eat tomato and i loved this so it'll be a new staple for me,4.156862662280479,6.906897451819099,Spanish
 made for veg*n swap 37,4.2,5.96,Spanish
i've never had this dish before but i have to say that it's absolutely delicious,5.39360560093349,6.535984459205414,Spanish
 i can't wait to make it again,4.63260593220339,4.751921708185053,Spanish
 it's so flavorful and perfect for a chilly evening,3.7865671641791043,7.136172839506173,Spanish
 it's worth the steps needed to make it the night before,4.617827263573047,5.977041036717063,Spanish
 loved it,6.38,8.64,Spanish
 ethnic comfort food,5.073447580645161,7.4236182336182335,Spanish
" i didn't have access to traditional beans so i used ""great northern"" beans and it was still delicious",4.851542636607926,5.83400536118373,Spanish
" the combo of chorizo, ham, and beans was very satisfying, and anything saffron in it is good",4.240149026433156,6.593197554654795,Spanish
" i served this with a spinach, walnut and manchego salad",3.9877633801793513,5.920535541038743,Spanish
 i did not need the extra butter because our chorizo had enough fat in it,3.50203007518797,4.827684605757196,Spanish
"i love gazpacho so much, especially during these hot summer days, and this one just might be the best i've ever made/eaten",4.457513052861933,6.847240192499401,Spanish
 the depth of flavor was incredible,5.3053846153846145,6.958661417322834,Spanish
 super easy to make and so delicious,4.290635286822043,6.878995072604032,Spanish
  /  /  jonathan melendez  2 this is spot on for classic spanish ingredients but the quantities are off,3.4617714230879955,5.859846305349418,Spanish
" also, you will never get smooth spanish gazpacho if you don't seed the tomatoes and cuke",3.7203776458109488,6.415040056100989,Spanish
" i use plum tomatoes, cut them in half, then squeeze out the seeds: quick and easy",4.9771657344043305,5.786765958186698,Spanish
 just spoon/scrape out the cuke seeds,4.974705882352941,6.260317002881845,Spanish
 if you use 2 lbs or more tomatoes just make two batches so you don't spill over your cuisinart,3.766829143382929,5.567776632606761,Spanish
 i just transfer first batch to the same large plastic thermos i store it in,5.189685039370079,6.565398230088496,Spanish
" ingredients: use a whole tablespoon of cumin, 3 tablespoons of red wine vinegar, 1",4.562959108666004,5.9373095705809495,Spanish
"2 tablespoons of salt to taste (i use lime sea salt), 8 plum tomatoes, a whole english cuke, a whole onion, and a whole red or green pepper",4.0152293305736055,6.087945098148487,Spanish
 i cut the oil in half and only use about 3 or 4 inches of baguette,4.517204099619194,4.629536921151439,Spanish
"  /  /  jlinsdell  2 see 2 replies authentic, delicious gazpacho, but no to the cumin",4.713958203756686,6.367776740743125,Spanish
  best in the summer when all the ingredients are in season,4.23762044653349,7.074788455824409,Spanish
  i have an old osterizer blender and it really blends the vegetables smooth,4.571741237882177,5.296504446420632,Spanish
"  also, i cut the olive oil in half, as i like it lighter",4.379513268421639,5.396418747486825,Spanish
"  this is the real deal served in spain, but i do not think they use cumin",4.264637830233833,6.1648802549041495,Spanish
  forget the recipes with 15 ingredients and v,4.43,3.73,Spanish
"  it is a seasonal dish, do not bother in the winter",5.038390804597701,5.353808049535604,Spanish
"  /  /  mamma mia mamma mia  2 my husband and i honeymooned in spain, and had the most amazing gazpacho it a little cafe",5.272107208872458,7.586274509803921,Spanish
" in my very, very broken spanish, i told the waitress that my new husband now loves their gazpacho more than he loves me, which made her and the rest of the staff laugh and, in very broken english, try to give me the recipe",5.225962650570259,6.583640979853203,Spanish
" this is the closest recipe i've found to match that memory, and my family thanks you for it :) note to self, 1 lb of tomatoes is roughly 2",4.36773233355997,6.364602387917413,Spanish
"5 cups chopped, and half the recipe is all my food processor can handle before leaking badly",4.726952049358787,5.896041914527727,Spanish
  /  /  lighty  2 i finally splurged on a vitamix… boy what a great recipe to start with,4.066121372412185,6.627322317583459,Spanish
 first really hot day always makes me want gazpacho,4.35653932776359,6.024216084908601,Spanish
 and this is always the go to recipe,4.640422222222222,6.552456140350877,Spanish
 it’s cool and delicious,4.08810707456979,7.077699115044247,Spanish
" i share it with the world because after trying many others (and to be clear… i’ve never had one i didn’t like), i have found the family favorite",4.523861541804918,6.515839700245942,Spanish
 thank you so much for sharing,3.33,7.77,Spanish
these were lovely,3.95,7.55,Spanish
 i should have chopped up onions and tomato more finely but didn't because i was a lazy butt,3.1104229667621395,5.196289255090047,Spanish
" i let myself down, but the flavours were nice",4.38,6.55,Spanish
" i found it nearly too spicy for myself, but it was well enjoyed by my guests",5.785470320134599,6.7283683856988095,Spanish
 thanks,4.05,7.73,Spanish
"  /  /  satyne  i was quite cautious with the heat on this and ended up having to add more chilli, so don't be afraid, it needs the heat",4.5615914381314955,5.540416463422602,Spanish
 really liked being able to roast the potatoes rather than frying them,4.216044073361151,6.515344047333284,Spanish
"  /  /  vickirecipes  this has been a favourite dish of mine for a long time, but i've only made it a few times",4.82465732934158,6.171416945819982,Spanish
  this was a really easy way to prepare it,4.320884221864868,5.88487257566459,Spanish
"  cooking for some young tastebuds i went easy on the spice and the smoky paprika, the sauce was still very flavourful",4.49528176102291,5.91437604477954,Spanish
"  it was maybe a tad sweet for me, so i'd probably cut the sugar down to 1/2 tsp next time, probably depends on your tomatoes as well",4.278676088851006,6.583830635949635,Spanish
"  aside from your tapas table, these would be an amazing addition to brunch and this recipe makes that an easy task",4.520366527901019,6.458531963858931,Spanish
  thanks for sharing ft,3.6351063829787233,5.734453125,Spanish
"  /  /  magpie diner  well, i've been on a patatas bravas kick ever since i tried another one on recipezaar",3.9510921366023917,5.852487552495852,Spanish
"  this was excellent, a bit sweeter and less hot than the other, and this had more tomato taste",4.514903235007515,5.948247007484758,Spanish
  i did make sure to use the smokey paprika,3.8674641265781116,6.127042526498306,Spanish
"  i liked the way the potatoes browned in this recipe, and although this recipe suggested serving it with a mayonnaise sauce (as did the other), i did not this time",4.724294515276569,6.127807682958766,Spanish
"   i preferred it with the mayo sauce, but this was quite excellent too",5.122960992907801,6.904390243902439,Spanish
  thanks ft,3.6351063829787233,5.734453125,Spanish
  /  /  kumquat the cats fr  this recipe is absolutely to,4.202872795417794,6.430973289977169,Spanish
die,6.9,1.67,Spanish
 while the potatoes are what you'd expect from roasted potatoes the sauce is amazing,3.9431441924703527,6.582061375648417,Spanish
" i made it as is, (don't forego the smoked paprika's the smokey flavour is what this sauce is all about",4.083547008547008,6.1856462585034,Spanish
) i had no parsley so i used chopoped fresh basil,3.1907507121711443,5.88894665872396,Spanish
 made for the spanish leg of zwt5  /  /  kristinv ,3.4928411633109624,6.063037037037038,Spanish
i've made similar recipes in the past and i think it should be understood how long it takes to cook the potatoes and onions in oil,3.934893347894305,5.763842866206961,Spanish
"  i figured at least a 1/2 hour, if not more time",4.704636752136752,5.3668125,Spanish
"  the recipe is very authentic though, and i usually make it with one less potato",3.4465345410154145,6.489538424619383,Spanish
 the suggestion to have some oil in the pan before you pour the eggs is very important,4.219963085726731,5.6359496980638735,Spanish
  thanks for the recipe,4.257373271889401,7.2665680473372785,Spanish
  /  /  joan hartman  12 i'm sorry but the instructions make no sense to me,4.632109963933635,5.399588574860689,Spanish
 i won't be trying this recipe  /  /  linda z,5.065037745344741,6.215356265356266,Spanish
"  6 good, but i wouldn't try it for breakfast",6.252669404517453,6.491721611721611,Spanish
 i think this is a brunch kind of thing,4.086441877723441,6.938835758835759,Spanish
 takes a little too much coordination to work early in the morning ,4.242836204985453,5.631949004953095,Spanish
)  /  /  rouxdog  6 see 1  the directions are very confusing,4.460578512396694,4.549509803921568,Spanish
 came out is one big mess,4.4057553466135,5.327145339514165,Spanish
 i will never make this recipe again,3.6193380088581333,6.571408450704224,Spanish
  /  /  jodythecat  5 you can make this in the oven as well,3.4844479174986738,6.6230376590856,Spanish
" make it the night before up to the baking part, then pop it in the oven for about 45 minutes",3.8596182759078013,6.050823671934921,Spanish
 lots of recipes to choose from,5.49,6.28,Spanish
 i usually put some cheese in too but i love cheese with everything  /  /  collilly  2,4.6783624474177365,7.083901286426883,Spanish
i could not stop eating this,5.365674157303371,5.36025641025641,Spanish
 the crispy chorizo with the sauce was out of this world,4.950868766824504,6.338503317395251,Spanish
 you definitely need some crusty bread for soaking up the sauce because it's that good,4.351312403499742,6.915003441757809,Spanish
 can't wait to make it again,4.63260593220339,4.751921708185053,Spanish
  /  /  jonathan melendez  3 very unique and tasty tapas,4.675862068965517,7.153111888111888,Spanish
  perfect with a robust red wine or hearty beer,4.719268654861142,6.58967443789016,Spanish
"  seemed a little one dimensional, but in conjunction with other appetizers would probably hold its own",3.723086124401914,6.068381201044387,Spanish
"  pretty, tasty, extravagant with toasted bread",4.586842105263158,6.404523809523809,Spanish
  bread is a must here,3.85,6.52,Spanish
this recipe is very simple,3.630945945945946,7.013057324840765,Spanish
 make sure you add a bit more water than the recipe calls for or else you won't have a soupy consistency,4.15829154950489,5.9171729632693655,Spanish
 i added a bit more garlic and pepper to mine to give it a bit more flavor,4.5917225016977605,5.781517304135967,Spanish
 otherwise a very low key meal to make during the week,4.112963621468143,5.376659039206034,Spanish
  /  /  samrunge  2 i made this the other day and i'm so glad i did,3.855082020621293,6.553127324523224,Spanish
 i thought it was perfect,4.772679611650486,6.7261702127659575,Spanish
 reminded me of a dish i had in spain years ago,5.5,6.12,Spanish
 simple but delicious,3.6954838709677422,7.265964391691394,Spanish
  /  /  jonathan melendez  1 very tasty,5.28,6.89,Spanish
  i made this with some smoked chorizo and it came out great,4.631224503046963,6.142881643396721,Spanish
"   i do agree with some of the other reviews to add more water for a more soupy consistency but i suspect that if you bring it to a quick boil and then set it to simmer quickly, you may not need as much",4.339409900989388,5.599826387014716,Spanish
  i also added one more clove a garlic as well simply because i love garlic,4.2473846153846155,7.943575461498417,Spanish
  adding this to my list of favorites,4.25,5.46,Spanish
"  1 yes, this soup will not be very soupy, but that's how it's eaten in spain",3.9502760355645554,6.6222687508357545,Spanish
"  i've looked all over for a good lentejas recipe, also one of my favorite spanish recipes, one that is not watery or soupy, so i'm thrilled i found this",4.141894915162196,6.5218980607283505,Spanish
  thanks,4.05,7.73,Spanish
"  /  /  livimeikle  1 this was very good, i used 3 cups chicken stock instead of water, and added 1 tsp smoked paprika",4.081415921494083,5.818199927654396,Spanish
" yes it was thick, more like a stew",4.4,7.44,Spanish
" we ate it over white rice, it was delicious",4.961189483572039,6.629389988181021,Spanish
i really wish that people would stop reviewing recipes that they have totally changed,5.129917944661256,5.8614353575842095,Spanish
 i only want to hear from people who actually cooked this paella with the ingredients and techniques that the writer describes,4.528848185147906,6.23664731881003,Spanish
" if you want to create your own recipe, be my guest",4.726805652366445,6.539071623601082,Spanish
 but don't do it at the the expense of this fine cook,4.37123365747569,5.513893494774997,Spanish
" and please, paella is made with whatever you have on hand",3.738271020520716,5.985932560590095,Spanish
" it's a dish for common people, not food snobs",5.261872336089932,6.193632900910847,Spanish
  /  /  rabbit3  14 see 1  if people like ignacio and gloria can leave one star reviews w/o making this recipe then i can leave a five star review even though i haven't made it yet,4.154569495912353,6.166998213685397,Spanish
" cooking sites are replete with trolls who jump in saying things like, ""this is not ""authentic"" spanish paella",3.9499415383388916,6.339248157723734,Spanish
" or, just dim things like, ""you lost me at the rabbit",4.400395990242687,4.132378288792211,Spanish
""" yeah, that's helpful",3.88,7.43,Spanish
 i'll bet you get lost a lot,4.890692317412942,5.037815856913333,Spanish
" oh, and did you notice neither of those people have left any other reviews or posted any recipes or even saved any recipes on this site",4.337724821543409,5.907426493017564,Spanish
 i plan on making this delicious sounding dish sometime soon and if it rates less than five stars,4.883929103102902,6.214654754015484,Spanish
 i'll change my rating,7.24,5.54,Spanish
 but until then my uninformed opinion is worth as much as ignacio's and gloria's,4.89,6.28,Spanish
 and i have reviewed a number of recipes on this site giving high ratings to most because i choose carefully and have only posted one recipe but it's a terrific one,4.5256198622136585,6.550159452060947,Spanish
"  /  /  redox  10 see 1  sorry ignacio, but you don't know what you are talking about, rabbit was often used in paella to feed the farm workers in the valencia area, paella would very often have what ever meat was available",4.196674179285291,6.009852497253591,Spanish
"  8 see 1  this is not ""authentic"" spanish paella",3.9,6.27,Spanish
 it's just another rice dish that ,5.5,6.12,Spanish
 never have i seen such an aberrancy to mix seafood with chicken or rabbit,4.550900821230156,6.031585812411747,Spanish
 certainly disgusting,6.15,2.27,Spanish
 whoever wrote this never went to valencia and ate a legitimate paella,5.585703918722787,5.568619854721549,Spanish
"  6 see 4 replies i just made this today, and it was excellent",4.6141488172722696,6.26766125578428,Spanish
  my husband said it was some of the best paella he's ever had,4.494352517985611,7.29332361516035,Spanish
  i made a few mistakes that i will correct next time,4.0062798513745195,5.442006048109898,Spanish
  i did mine in in an enameled dutch oven on the stove top,3.5038986663622045,6.023933699232757,Spanish
"  i ended up burning it badly to the bottom of the pan, so next time i will use lower heat and cook longer if necessary",4.595704225940973,4.56216637534439,Spanish
  i also might add the green beans later on (i added them towards the beginning),4.073723730745623,5.792777173173717,Spanish
"  i left out the rabbit and chicken, and i used dried thyme because fresh wasn't available",3.96432588411427,5.864483336549129,Spanish
  i also used bouillon with the added herbs,4.124285714285714,5.355205479452055,Spanish
  it still turned out great,4.655647271814577,5.7304389647758125,Spanish
  it must be even better if you follow the directions exactly,3.7611955038420994,6.4183157816024625,Spanish
this is probably one of the best soups i've ever eaten,4.186024016127618,6.607839218353842,Spanish
 it was a massive hit in my house,5.1866,6.021769041769042,Spanish
 the leftovers were even better the next day,3.701871314570583,6.798544300076431,Spanish
 i seriously can't recommend this recipe enough,4.046464242536967,6.049488771225123,Spanish
made for zwt5 (groovy gastronomes) more photos are in cooking forum at this posting: http://www,4.195458333333334,6.25681506849315,Spanish
"p=4542512#4542512

rinshinomori, this is an absolutely wonderful, authentic, simple soup",4.150853624089035,6.832264484741266,Spanish
 fabulous flavor,4.778502024291498,7.179320987654321,Spanish
" i made it with a spanish smoked paprika, so the flavor is slightly different from using a simple sweet paprika, but it is not in the least ""spicy hot"" ",3.932623687299536,6.342225963276735,Spanish
" and the combination of chicken stock and egg threads makes it a ""comfort soup"" for so many cultures, as well as a classic iberian mix of flavors",4.014917672099482,6.252956344613833,Spanish
 thanks so much for posting,3.9938669438669443,6.359337979094077,Spanish
  /  /  gandalf the white  2 this recipe reminded me of garlic bread in the best way possible,4.2592930618476235,6.59120467665435,Spanish
 it's like garlic bread soup,4.153745991374544,7.046828407354724,Spanish
 the egg in it is so good,4.521698473282442,6.503333333333333,Spanish
 i loved how simple it was to make,4.160844160529251,7.690136361699408,Spanish
"  /  /  jonathan melendez  1 i've been interested in trying a ""sopa de ajo"" after seeing dozens in my spanish cookbooks, but was hesitant",5.10877355392036,5.59234833766412,Spanish
"  my daughter's bridal shower provided the perfect opportunity since she wanted a spanish theme as she and her future husband will be doing the ""camino de santiago"" as a honeymoon trip",5.014093995007699,6.682392692362105,Spanish
  it was simple and more delicious than i could have imagined,4.559680261083364,6.9416758116140835,Spanish
  it proved a very popular offering,4.88,6.32,Spanish
  it reheats well if you take it slow,4.443760683760683,5.742756378189094,Spanish
"  /  /  umiller2000  1 easy to make, delicious, and perfect for when the family comes down with a cold",4.793648173686381,6.185358624416589,Spanish
  thanks for the recipe,4.257373271889401,7.2665680473372785,Spanish
  1 my family and i loved this soup,5.128535408309693,7.998927189588462,Spanish
 also a great way to make the most of a lot of stale sourdough,4.068906710961064,5.526968176973645,Spanish
 i bulked it up with some onion and carrot before sautéing the garlic and gave it a little extra acidity to balance out the excess vegetables' water by replacing the white wine with champagne vinegar,4.414678250387632,6.450665793568415,Spanish
 all in all a great rustic soup that you can whip up really fast in a pinch,4.332543564803862,5.985348138792222,Spanish
 could also function as a rich stew,5.656563192904655,6.076339522546419,Spanish
like base for leftover roast chicken or ham you might have on hand,4.117068865782218,5.960210591711467,Spanish
i had the recipe tweaked by adding a dash of teriyaki sauce and it tasted even better,4.222295404052294,6.726203905352017,Spanish
 it was quick to make too,5.31403892944039,6.364143302180685,Spanish
 i love it,6.44,8.72,Spanish
  1 very good,5.43,7.47,Spanish
 substituted old bay for the red pepper,4.362470436465276,5.918973992569306,Spanish
" it was a lot of butter, may cut it in half next time",5.058644820081176,5.040429389118612,Spanish
 will definitely make again,3.1859132420091325,6.415274725274726,Spanish
  /  /  donna  1 this was delicious,4.92,7.38,Spanish
  i did add some thinly sliced shallots and minced red peppers to the garlic to saute and then with the lemon juice and paprika i added some white wine to make a little more sauce and serve it over angel hair pasta,4.471466941916234,6.396882023367337,Spanish
topped with fresh minced parsley and some parm,2.556480446927374,6.484010025062657,Spanish
  dh gobbled it down and wanted more,7.35,5.08,Spanish
  (i guess i shouldn't have cut the recipe in half),5.141478069745629,5.538957055214723,Spanish
"  i did serve it with sauteed spinach, shallots and a little minced garlic and french bread and it made for a wonderful meal",4.54846716545762,6.348841897520922,Spanish
  this is going into my favorites of 2010,6.21,5.42,Spanish
  thank you for such a wonderful recipe,4.114688982060623,7.359576105922201,Spanish
  made for think pink cancer awareness 2010,4.428364267297738,4.889910633709363,Spanish
"  /  /  mama smurf  1 we ahve a local spanish reatuarant and they serve gambas al ajillo as as starter and these are just as good , if not  better",4.64708431556679,6.828221829626553,Spanish
 i have been looking for a similar and this is most defo it,4.10289592760181,5.978091872791519,Spanish
 thanks for posting  /  /  cfcbex  1 just delicious,4.263216730959546,6.6346724969759325,Spanish
" i had 1 lb shrimp, so used 3 tbl olive oil and 2 tbl ghee (instead of butter)",4.127183378935024,4.723608319017508,Spanish
" ghee is really great for sauteing, as it has no water in it, and will sustain higher temperatures without burning",4.518921397569408,5.769980162834361,Spanish
" i also used white wine instead of lemon juice and smoked paprika (1/2 tsp), to avoid a trip to the market for just two items",4.298357422841507,5.785089086684509,Spanish
 wonderful with crusty bread to mop up the sauce,4.113303979489467,6.84363726946288,Spanish
this was so much fun to make,5.575875576036867,7.436125461254612,Spanish
 the custard was super easy and tasted great,4.539530364068112,6.94741707673619,Spanish
 it's like a creme brûlée without the cream,4.115909090909091,7.063225806451612,Spanish
 loved it,6.38,8.64,Spanish
  /  /  jonathan melendez  2 we really liked this a lot but i will put a little less lemon in it next time because the kids didnt really enjoy it that much,4.615923900040006,6.272403717205877,Spanish
"  /  /  bet0625  1 very much enjoyed, a lighter, looser texture than creme brulee, with a delicate flavour, my husband was pleasantly surprised by this (for us) unusual dessert",5.1650297340154365,7.120089595110261,Spanish
"  not difficult to make, i was quite nervous about over",5.587782805429865,3.5172239747634073,Spanish
"cooking it, but it was fine",4.0187920792079215,6.616779141104295,Spanish
"

i made it the day before and let it sit overnight in the fridge, putting it under the grill the following evening",3.9466378869397043,5.946008563696278,Spanish
"

this made six desserts in small ramekins, for me",4.0914932126696835,5.325925925925926,Spanish
  /  /  karen elizabeth  this pudding has a wonderfully lemony flavor,4.121976967370442,6.587425149700598,Spanish
"  lighter in texture than a creme brulee and to me, other than caramelizing the top upon completion i am not entirely sure the two are similar",3.8500662269040165,6.391174430834928,Spanish
 i used my kitchen torch for the final touch,4.273257544344621,5.716136585365854,Spanish
   i enjoyed this very much and will make again,3.7623199381669368,7.008244803695151,Spanish
"  thank you, annacia",3.33,7.77,Spanish
  /  /  bev i am  this recipe is very similar to a recipe i found on spain recipes (only the directions are a tad bit different) for crema catalan,4.087970200539832,6.0745365954676,Spanish
 this has a good flavor but i personally prefer the smother texture of crã¨me brule,4.5677509433311965,5.793306111500256,Spanish
 the directions donâ€™t mention when or where to put the cornstarch so i submitted a correction,4.835140196439186,5.379737486398259,Spanish
 thanks for posting,3.9938669438669443,6.359337979094077,Spanish
"i'd never eaten this before until now and wow, was it good",5.568246268656717,6.94322097378277,Spanish
 the egg and bacon on top was the perfect compliment to the taste and texture of the salmorejo,4.307989685662399,6.714145568475253,Spanish
 this is a great summer recipe when you don't want to warm up your kitchen too much,4.331910857877901,6.79759498234945,Spanish
"  /  /  jonathan melendez  2 sorry, not at all the way they make it in spain",4.174549878345499,5.639668874172186,Spanish
"i've never had something like this before, but now i wish i did",4.77109375,7.292312138728325,Spanish
 it's incredibly flavorful and filling,4.94,5.58,Spanish
 it's worth the little bit of effort that goes into it the night before,5.115018145287366,5.598742349003911,Spanish
 i highly recommend it,3.71,6.52,Spanish
i make it even easier by just throwing everything into a blender and then pouring it over the caramelized sugar,4.494198566675098,6.418532579510109,Spanish
 it's so easy and so good,4.952486772486774,7.31032738095238,Spanish
 i've always enjoyed flan but have been worried that it was too difficult to make,4.7246007763397495,5.279709758990309,Spanish
 this recipe proved me wrong,4.86018691588785,4.974675324675324,Spanish
 easy to follow and delicious,4.4555638331242156,6.5400381141136545,Spanish
 i did substitute non,3.27,4.88,Spanish
fat milk for whole milk as that is what we drink,4.209952218224373,5.377833338963363,Spanish
" absolutely wonderful, creamy and addicting",4.412939001848429,6.373872832369942,Spanish
 i had all i could do not to have seconds,3.83,5.08,Spanish
 thank you so much for posting,3.614599589322382,6.5009999999999994,Spanish
  /  /  mtnmel  1 i've made this several times now and it is always delicious,4.738686069511161,5.9991620792811196,Spanish
 easy to make too,4.0364660194174755,6.55039886039886,Spanish
 i think i'll make some right now,4.105915091222151,6.712074943997456,Spanish
  /  /  da huz  another thign i add is lemon zest,4.661510354270067,6.442861534436524,Spanish
"  grate it really finely and mix it in, and grate some bigger pieces for garnish",4.318587208516588,6.389176474241005,Spanish
"  it gives it a nice flavour, and makes it look even tastier",4.4945470416364905,6.1289558868655,Spanish
  /  /  natalina  i used a pie plate and put 5 tablespoons of sugar in the custard,4.725378016272021,5.585776350310118,Spanish
  i'll use a higher,4.26,5.64,Spanish
sided pie pan next time,4.313798239675017,5.707191011235954,Spanish
"  i baked it for an hour and it was really wobbly (like a cake totally shouldn't be), so i put it in for 10 more minutes",4.671447058796828,5.83250285760419,Spanish
"  it was still really wobbly and i put it back, set the timer for 10 more minutes, and then decided i'd better check it with the knife",4.591921775278695,5.571148825570411,Spanish
  it was done,5.71,6.54,Spanish
  (did i mention i've never made anything like this before,4.279332847333271,6.010097833682739,Spanish
"  lol)  i really enjoyed it, which is good because the kids weren't interested in it",4.92216666950167,7.029065867813708,Spanish
  (gotta give 12yo credit for trying it,5.9631453362255975,6.7940000000000005,Spanish
  made for zwt4  /  /  mliss29 ,4.2,5.96,Spanish
i grew up eating arroz con leche just like this one and i have to say that it's spot on,3.912102293234339,5.916564724439672,Spanish
