review_term,count,cuisine
padadams,1,indian
cringe,1,indian
plant,1,indian
lovelies,1,indian
namaste,1,indian
granted,1,indian
momentand,1,indian
tends,1,indian
upit,1,indian
siddharthdhami,1,indian
ads,1,indian
videorecorded,1,indian
unblocked,1,indian
nutty,1,indian
minus,1,indian
kaur,1,indian
daily,1,indian
undoubtedly,1,indian
shame,1,indian
kkmeemu,1,indian
canned,1,indian
drain,1,indian
younger,1,indian
auntie,1,indian
vindaloos,1,indian
mmmmm,1,indian
pickle,1,indian
cuz,1,indian
answervery,1,indian
pancakes,1,indian
learning,1,indian
book,1,indian
dads,1,indian
tube,1,indian
nb,1,indian
blondeguru,1,indian
zamgirl,1,indian
regularly,1,indian
yummo,1,indian
banerjee,1,indian
swati,1,indian
pulse,1,indian
cousins,1,indian
rainy,1,indian
merarth,1,indian
mspia,1,indian
nochlo,1,indian
kinda,1,indian
beer,1,indian
late,1,indian
differently,1,indian
explanation,1,indian
owned,1,indian
exception,1,indian
resist,1,indian
kept,1,indian
immediately,1,indian
puffs,1,indian
bad,1,indian
sundried,1,indian
sis,1,indian
fresco,1,indian
jo_c,1,indian
purple,1,indian
delicate,1,indian
masked,1,indian
molasses,1,indian
blanco,1,indian
unusual,1,indian
werent,1,indian
aka,1,indian
sleepigrl,1,indian
tapanade,1,indian
charlie,1,indian
squeezed,1,indian
plus,1,indian
buds,1,indian
tickle,1,indian
salty,1,indian
chaat,1,indian
puppodums,1,indian
peter,1,indian
briefly,1,indian
smoking,1,indian
griddle,1,indian
andilinn,1,indian
mistakethey,1,indian
halfbig,1,indian
mistake,1,indian
mahogany,1,indian
evs,1,indian
goodhad,1,indian
everskeptikal,1,indian
hardest,1,indian
sense,1,indian
beginner,1,indian
outcome,1,indian
tricks,1,indian
stringy,1,indian
reading,1,indian
seema,1,indian
line,1,indian
michellemanallack,1,indian
shaina,1,indian
twenty,1,indian
brand,1,indian
mean,1,indian
period,1,indian
secondsjust,1,indian
vanished,1,indian
changing,1,indian
chapati,1,indian
adore,1,indian
skipped,1,indian
grilling,1,indian
gheeshortening,1,indian
grecorican,1,indian
readythanks,1,indian
excited,1,indian
tomorrowwas,1,indian
prob,1,indian
downloading,1,indian
midst,1,indian
ps,1,indian
curious,1,indian
dessertuntil,1,indian
considering,1,indian
palak,1,indian
mina,1,indian
dishmy,1,indian
jst,1,indian
england,1,indian
catch,1,indian
kheerni,1,indian
evelynathens,1,indian
thymestudio,1,indian
bananas,1,indian
desserts,1,indian
sangeetha,1,indian
shaped,1,indian
hopefully,1,indian
particular,1,indian
proportions,1,indian
unrated,1,indian
festival,1,indian
kheer,1,indian
occasional,1,indian
tooth,1,indian
alone,1,indian
sweets,1,indian
dimpi,1,indian
laddoos,1,indian
heatherdawn_,1,indian
banana,1,indian
julyaug,1,indian
luv,1,indian
seedstexture,1,indian
lauriejoyce,1,indian
weve,1,indian
bhajis,1,indian
spring,1,indian
pac,1,indian
moreish,1,indian
gandalf,1,indian
caloriesserving,1,indian
usedconsumed,1,indian
fault,1,indian
coasty,1,indian
outrageous,1,indian
hence,1,indian
consumed,1,indian
quart,1,indian
assumes,1,indian
software,1,indian
incorrect,1,indian
analysis,1,indian
nutritional,1,indian
granules,1,indian
gritty,1,indian
linda,1,indian
ml,1,indian
eboneham,1,indian
loads,1,indian
iatemygluestick,1,indian
thinned,1,indian
overpowering,1,indian
rookie_cook,1,indian
power,1,indian
posters,1,indian
previous,1,indian
coraniaid,1,indian
powered,1,indian
likes,1,indian
staple,1,indian
cubes,1,indian
judybat,1,indian
topnotch,1,indian
site,1,indian
foodcomrecipezaar,1,indian
kanchi,1,indian
sonia,1,indian
natural,1,indian
halfandhalf,1,indian
indicates,1,indian
absorb,1,indian
tries,1,indian
heathers,1,indian
granuated,1,indian
grits,1,indian
biting,1,indian
coarse,1,indian
listed,1,indian
guys,1,indian
bestif,1,indian
yummyyyyy,1,indian
gooooooood,1,indian
eatensoooooooooooooooooooo,1,indian
ladoooooooooo,1,indian
claudine,1,indian
yield,1,indian
seem,1,indian
forget,1,indian
realize,1,indian
ohyoucook,1,indian
partner,1,indian
told,1,indian
gailanng,1,indian
maturing,1,indian
definite,1,indian
reviewing,1,indian
properly,1,indian
impatiently,1,indian
waiting,1,indian
november,1,indian
swipe,1,indian
hasnt,1,indian
toobut,1,indian
month,1,indian
bags,1,indian
amazinga,1,indian
pin,1,indian
breezermom,1,indian
ds,1,indian
overpowers,1,indian
lynnmckennatx,1,indian
excluded,1,indian
farm,1,indian
longmeadow,1,indian
include,1,indian
holiday,1,indian
morocco,1,indian
shelf,1,indian
defrosted,1,indian
hannamaija,1,indian
heavenly,1,indian
hob,1,indian
boiling,1,indian
creuset,1,indian
divine,1,indian
ruin,1,indian
aniseed,1,indian
thru,1,indian
gifts,1,indian
hadnt,1,indian
lookout,1,indian
trees,1,indian
apple,1,indian
numerous,1,indian
mike,1,indian
sydney,1,indian
theme,1,indian
tagged,1,indian
andi,1,indian
none,1,indian
finish,1,indian
cashew,1,indian
goyle,1,indian
aerial,1,indian
nephews,1,indian
involved,1,indian
delight,1,indian
curlytoplg,1,indian
phyllo,1,indian
bullock,1,indian
carol,1,indian
spot,1,indian
toasting,1,indian
taufiq,1,indian
bake,1,indian
saves,1,indian
wash,1,indian
phillo,1,indian
jayramey,1,indian
broccoli,1,indian
freezes,1,indian
mushrooms,1,indian
satisfied,1,indian
turkey,1,indian
uk,1,indian
zeytin,1,indian
complex,1,indian
resteraunt,1,indian
tonite,1,indian
cooker,1,indian
z,1,indian
kitty,1,indian
sodium,1,indian
ramchandani,1,indian
susiecat,1,indian
chives,1,indian
parsley,1,indian
flatleaf,1,indian
shalabhanjika,1,indian
drytoasted,1,indian
satisfying,1,indian
fold,1,indian
familyand,1,indian
smashed,1,indian
bhindi,1,indian
preparing,1,indian
offering,1,indian
guestsbrit,1,indian
nuff,1,indian
grams,1,indian
wessberg,1,indian
showing,1,indian
youtube,1,indian
tokyo,1,indian
wrap,1,indian
project,1,indian
fullscale,1,indian
daydream,1,indian
fairy,1,indian
thickerwound,1,indian
instructed,1,indian
intend,1,indian
sheets,1,indian
prerolled,1,indian
curryflavoured,1,indian
